,HomePlanet,CryoSleep,Destination,Age,Travel company,VIP,RoomService,FoodCourt,Travel Outcome,Cols,P_S
5328,1,1,0,39.0,1,0,0.0,0.0,1,3,1
5329,1,1,1,33.0,1,0,0.0,0.0,1,3,0
5330,1,0,0,14.0,1,0,0.0,0.0,1,1,1
5331,1,0,0,26.0,0,0,178.0,0.0,0,3,1
5332,1,1,0,47.0,1,0,0.0,0.0,0,3,1
5333,2,1,0,28.82793046746535,0,0,0.0,0.0,1,5,1
5334,1,1,2,28.0,1,0,0.0,0.0,1,3,0
5335,1,1,0,22.0,0,0,0.0,0.0,0,3,0
5336,1,1,0,17.0,1,0,0.0,0.0,1,3,1
5337,1,0,0,16.0,1,0,0.0,458.0,1,1,1
5338,1,0,0,9.0,0,0,0.0,0.0,0,3,1
5339,1,0,0,15.0,1,0,0.0,0.0,1,1,1
5340,0,0,0,33.0,0,0,0.0,4372.0,1,6,1
5341,1,0,0,61.0,1,0,0.0,166.0,1,1,1
5342,1,0,0,19.0,0,0,224.687617481203,0.0,1,1,0
5343,0,1,0,61.0,1,0,0.0,0.0,1,4,1
5344,1,0,0,42.0,1,0,0.0,29.0,1,3,0
5345,1,0,0,4.0,1,0,0.0,0.0,1,3,0
5346,1,0,0,12.0,1,0,0.0,0.0,1,3,0
5347,1,0,0,0.0,1,0,0.0,0.0,0,3,0
5348,1,1,0,19.0,1,0,0.0,0.0,1,3,0
5349,1,1,0,28.82793046746535,1,0,0.0,0.0,1,3,0
5350,1,0,1,29.0,0,0,0.0,173.0,1,1,1
5351,1,0,0,59.0,1,0,0.0,664.0,1,3,0
5352,1,1,0,20.0,1,0,0.0,0.0,0,3,1
5353,1,0,0,70.0,1,0,390.0,0.0,0,3,0
5354,1,1,0,3.0,1,0,0.0,0.0,0,3,0
5355,0,1,0,37.0,1,0,0.0,0.0,1,0,1
5356,0,0,0,58.0,1,0,0.0,1975.0,1,0,1
5357,1,0,0,44.0,0,0,69.0,0.0,1,3,1
5358,2,1,0,24.0,1,0,0.0,0.0,1,4,1
5359,1,1,1,20.0,0,0,0.0,0.0,0,3,0
5360,1,0,0,24.0,0,0,156.0,0.0,1,1,1
5361,0,1,2,27.0,1,0,0.0,0.0,0,0,0
5362,1,0,2,28.0,1,0,0.0,0.0,1,3,0
5363,1,0,0,24.0,1,0,0.0,217.0,1,1,0
5364,2,1,0,29.0,1,0,0.0,0.0,0,1,0
5365,1,0,0,25.0,1,0,2029.0,1.0,1,1,0
5366,1,0,0,20.0,1,0,0.0,0.0,1,3,0
5367,1,0,2,34.0,1,0,0.0,1745.0,0,3,0
5368,1,0,0,28.0,1,0,0.0,0.0,0,1,0
5369,1,1,0,28.82793046746535,1,0,0.0,0.0,1,4,0
5370,1,0,0,23.0,0,0,1.0,458.07720329024676,0,1,0
5371,0,0,0,39.0,1,0,0.0,11856.0,1,6,1
5372,0,0,0,35.0,0,0,0.0,7636.0,0,6,1
5373,1,1,0,18.0,0,0,0.0,0.0,1,3,1
5374,1,1,0,20.0,0,0,0.0,0.0,1,3,1
5375,0,0,0,42.0,1,0,0.0,16.0,1,2,0
5376,0,0,2,32.0,1,0,70.0,764.0,1,2,0
5377,1,0,2,50.0,1,0,57.0,29.0,1,1,1
5378,1,0,0,23.0,0,0,0.0,37.0,0,3,1
5379,1,0,0,19.0,1,0,0.0,458.07720329024676,1,3,1
5380,1,0,0,29.0,0,0,715.0,47.0,0,1,0
5381,0,0,0,35.0,0,1,247.0,436.0,1,2,0
5382,1,0,0,18.0,0,0,0.0,625.0,1,4,0
5383,1,0,1,24.0,0,0,160.0,20.0,1,3,0
5384,1,0,0,23.0,1,0,88.0,0.0,0,3,1
5385,1,0,0,51.0,0,0,542.0,0.0,1,1,0
5386,1,0,0,42.0,1,0,439.0,0.0,1,1,0
5387,1,0,1,19.0,1,0,5.0,0.0,0,1,0
5388,1,0,0,23.0,0,0,0.0,0.0,1,1,0
5389,1,1,0,19.0,1,0,0.0,0.0,0,1,0
5390,1,0,1,22.0,0,0,158.0,0.0,0,1,0
5391,1,0,0,25.0,1,0,12.0,6.0,1,1,1
5392,1,0,1,31.0,1,0,11.0,0.0,1,1,0
5393,1,0,0,23.0,0,0,0.0,0.0,1,1,0
5394,1,1,0,22.0,1,0,0.0,0.0,1,3,1
5395,0,1,0,55.0,0,0,0.0,0.0,1,0,1
5396,1,0,0,40.0,0,0,0.0,0.0,1,1,1
5397,1,0,0,24.0,0,0,224.687617481203,0.0,0,1,1
5398,1,0,0,25.0,0,0,0.0,0.0,1,1,1
5399,0,0,0,42.0,0,0,0.0,1871.0,0,6,0
5400,1,1,1,33.0,1,0,0.0,0.0,1,3,1
5401,0,1,0,54.0,1,0,0.0,0.0,1,0,0
5402,0,1,2,22.0,0,0,0.0,0.0,1,0,0
5403,0,1,0,22.0,0,0,0.0,0.0,0,0,0
5404,0,1,2,19.0,0,0,0.0,0.0,1,0,0
5405,1,0,0,47.0,0,0,0.0,868.0,0,3,1
5406,2,0,2,23.0,1,0,610.0,858.0,0,1,0
5407,0,1,2,61.0,0,0,0.0,0.0,1,6,1
5408,1,0,0,21.0,1,0,0.0,128.0,1,1,1
5409,1,0,1,46.0,0,0,559.0,25.0,1,1,0
5410,1,0,0,36.0,1,0,0.0,0.0,0,3,0
5411,1,0,0,15.0,1,0,0.0,706.0,1,3,1
5412,0,0,0,33.0,1,0,2233.0,6408.0,1,0,0
5413,0,1,0,35.0,1,0,0.0,0.0,1,0,0
5414,0,1,2,21.0,1,0,0.0,0.0,0,0,0
5415,1,0,2,21.0,0,0,0.0,0.0,1,1,0
5416,1,0,2,43.0,1,0,0.0,1197.0,1,1,0
5417,1,0,1,34.0,0,0,571.0,0.0,1,1,1
5418,1,0,1,47.0,0,0,14.0,3.0,1,3,0
5419,2,0,0,27.0,0,0,850.0,0.0,1,1,1
5420,0,0,0,46.0,0,0,0.0,1068.0,0,6,1
5421,1,0,0,46.0,0,0,183.0,7.0,1,3,1
5422,0,0,2,40.0,0,0,0.0,3338.0,0,0,0
5423,0,1,2,59.0,1,0,0.0,0.0,0,4,1
5424,0,0,0,45.0,0,0,0.0,1202.0,0,5,0
5425,1,0,1,19.0,0,0,0.0,95.0,0,1,1
5426,2,0,0,32.0,0,0,6769.0,0.0,0,1,1
5427,1,1,2,39.0,1,0,0.0,0.0,1,1,1
5428,1,0,0,40.0,0,0,661.0,0.0,0,1,0
5429,2,0,0,44.0,0,0,815.0,219.0,0,5,1
5430,1,1,0,26.0,0,0,0.0,0.0,1,3,0
5431,1,0,0,22.0,1,0,514.0,0.0,1,1,1
5432,1,0,0,2.0,1,0,0.0,0.0,1,3,0
5433,1,0,0,18.0,0,0,0.0,3.0,1,1,0
5434,1,0,0,53.0,1,0,751.0,0.0,1,1,0
5435,1,0,0,22.0,1,0,104.0,511.0,1,1,0
5436,1,0,0,46.0,1,0,0.0,98.0,1,1,0
5437,1,1,0,28.0,1,0,0.0,0.0,0,3,0
5438,1,0,0,31.0,0,0,0.0,1489.0,1,4,0
5439,0,0,2,36.0,1,0,1.0,4058.0,0,2,0
5440,0,0,2,46.0,1,0,35.0,3953.0,1,2,0
5441,1,1,0,0.0,0,0,0.0,0.0,1,3,1
5442,1,0,0,3.0,1,0,0.0,0.0,0,3,1
5443,1,1,0,12.0,1,0,0.0,0.0,0,3,1
5444,1,1,0,2.0,0,0,0.0,0.0,1,3,1
5445,1,1,0,41.0,1,0,0.0,0.0,1,3,1
5446,1,1,2,11.0,1,0,0.0,0.0,1,3,1
5447,1,1,0,41.0,1,0,0.0,0.0,1,3,0
5448,2,0,0,17.0,0,0,513.0,0.0,1,5,1
5449,2,1,2,21.0,1,0,0.0,0.0,1,5,1
5450,2,1,2,21.0,0,0,0.0,0.0,1,5,1
5451,2,0,0,27.0,1,0,89.0,888.0,0,5,1
5452,2,1,0,54.0,0,0,0.0,0.0,1,5,1
5453,2,0,0,15.0,0,0,2309.0,0.0,0,5,1
5454,2,1,0,39.0,0,0,0.0,0.0,1,5,1
5455,1,0,0,31.0,1,0,1.0,0.0,0,3,0
5456,2,1,0,28.0,0,0,0.0,0.0,1,1,1
5457,1,0,0,21.0,0,0,3553.0,5.0,1,3,0
5458,0,1,0,29.0,1,0,0.0,0.0,1,0,1
5459,1,0,0,45.0,1,0,112.0,406.0,1,1,1
5460,0,0,2,44.0,0,0,0.0,496.0,1,6,0
5461,1,1,0,12.0,1,0,0.0,0.0,0,3,0
5462,1,1,2,18.0,1,0,0.0,0.0,1,3,1
5463,1,1,2,20.0,1,0,0.0,0.0,0,3,0
5464,0,0,0,43.0,1,0,0.0,8808.0,0,0,0
5465,1,1,2,46.0,0,0,0.0,0.0,0,4,0
5466,1,0,0,53.0,0,0,0.0,68.0,1,3,1
5467,1,0,0,21.0,1,0,621.0,0.0,1,3,0
5468,1,0,0,23.0,0,0,0.0,21.0,1,1,1
5469,1,0,2,9.0,0,0,0.0,0.0,1,1,1
5470,1,0,0,19.0,0,0,546.0,11.0,1,1,0
5471,1,1,1,52.0,0,0,0.0,0.0,1,3,1
5472,0,1,2,31.0,0,0,0.0,0.0,1,0,1
5473,1,0,0,62.0,1,0,761.0,15.0,1,1,1
5474,0,1,0,27.0,1,0,0.0,0.0,1,6,1
5475,1,1,0,23.0,0,0,0.0,0.0,1,3,0
5476,0,1,2,28.0,0,0,0.0,0.0,1,6,1
5477,0,1,2,27.0,0,0,0.0,0.0,1,6,1
5478,1,1,0,58.0,0,0,0.0,0.0,0,3,1
5479,1,0,2,24.0,0,0,0.0,30.0,1,4,0
5480,2,0,0,27.0,1,1,149.0,0.0,1,4,1
5481,1,0,0,33.0,0,0,36.0,0.0,1,1,1
5482,1,0,0,28.0,1,0,229.0,761.0,0,4,1
5483,1,0,0,39.0,0,0,0.0,0.0,1,1,0
5484,1,0,0,27.0,1,0,0.0,0.0,1,4,0
5485,1,0,0,36.0,0,0,0.0,75.0,1,1,1
5486,1,0,0,64.0,1,0,0.0,623.0,0,1,0
5487,1,0,1,41.0,1,0,0.0,0.0,1,3,0
5488,0,1,2,28.82793046746535,0,0,0.0,0.0,0,0,0
5489,0,1,0,27.0,1,0,0.0,0.0,1,0,0
5490,0,0,0,28.82793046746535,1,0,0.0,2.0,1,4,1
5491,1,0,2,22.0,1,0,483.0,0.0,0,3,1
5492,1,0,0,23.0,1,0,0.0,456.0,0,4,0
5493,2,0,0,40.0,0,0,7.0,0.0,1,1,1
5494,2,1,0,2.0,0,0,0.0,0.0,0,1,1
5495,2,0,0,0.0,1,0,0.0,0.0,1,1,1
5496,1,0,0,27.0,1,0,0.0,1774.0,1,3,1
5497,1,0,2,0.0,1,0,0.0,0.0,1,3,0
5498,1,0,0,17.0,1,0,0.0,566.0,0,1,0
5499,1,0,0,45.0,0,0,224.687617481203,0.0,1,1,0
5500,1,0,0,62.0,1,0,104.0,53.0,1,4,1
5501,1,1,2,14.0,0,0,0.0,0.0,0,3,1
5502,1,0,2,24.0,0,0,0.0,1369.0,0,1,1
5503,1,1,1,51.0,1,0,0.0,0.0,1,3,1
5504,1,0,0,49.0,0,0,20.0,0.0,1,4,1
5505,2,0,0,52.0,0,0,1364.0,131.0,0,5,0
5506,2,1,2,35.0,0,0,0.0,0.0,1,1,0
5507,2,1,0,22.0,1,0,0.0,0.0,1,1,0
5508,1,0,0,17.0,1,0,0.0,0.0,1,1,1
5509,0,1,2,47.0,0,0,0.0,0.0,0,0,1
5510,2,1,0,25.0,0,0,0.0,0.0,0,1,1
5511,1,1,0,11.0,0,0,0.0,0.0,0,3,0
5512,1,0,0,17.0,0,0,18.0,10.0,0,1,0
5513,1,0,0,41.0,1,0,8.0,532.0,1,1,1
5514,1,0,0,55.0,0,0,0.0,0.0,1,1,1
5515,1,0,0,29.0,1,0,0.0,2395.0,1,1,1
5516,1,0,0,19.0,0,0,0.0,0.0,1,3,1
5517,1,1,2,23.0,1,0,0.0,0.0,1,3,1
5518,1,0,0,32.0,0,0,4518.0,914.0,0,3,1
5519,1,0,0,27.0,0,0,0.0,0.0,0,3,1
5520,1,0,0,25.0,0,0,0.0,0.0,1,3,1
5521,2,0,0,24.0,0,0,10.0,49.0,1,1,0
5522,2,1,0,30.0,0,0,0.0,0.0,1,4,0
5523,1,0,1,50.0,0,0,781.0,2.0,1,4,0
5524,1,0,0,51.0,1,0,201.0,574.0,0,1,0
5525,2,0,2,27.0,1,0,1331.0,0.0,0,1,0
5526,2,0,0,35.0,0,0,750.0,0.0,1,1,0
5527,1,0,0,48.0,0,0,0.0,0.0,1,3,0
5528,1,1,0,27.0,1,0,0.0,0.0,1,3,1
5529,1,1,1,19.0,0,0,0.0,0.0,1,3,0
5530,1,1,1,18.0,0,0,0.0,0.0,1,3,1
5531,0,0,2,25.0,1,0,0.0,0.0,0,6,1
5532,1,1,2,41.0,1,0,0.0,0.0,1,3,1
5533,2,1,0,62.0,0,0,0.0,458.07720329024676,0,1,0
5534,2,1,0,30.0,1,0,0.0,0.0,1,1,0
5535,2,1,0,6.0,1,0,0.0,0.0,1,1,0
5536,1,0,2,15.0,1,0,0.0,40.0,0,1,0
5537,2,0,1,34.0,1,0,162.0,0.0,1,5,1
5538,1,0,0,34.0,0,0,223.0,0.0,0,4,0
5539,1,0,0,23.0,0,0,16.0,687.0,1,3,1
5540,1,0,0,51.0,1,0,0.0,0.0,1,3,0
5541,1,1,1,63.0,1,0,0.0,0.0,0,3,1
5542,1,0,0,42.0,0,0,84.0,392.0,0,1,1
5543,1,0,2,19.0,1,0,0.0,716.0,1,1,1
5544,1,1,0,5.0,0,0,0.0,0.0,1,3,1
5545,1,1,2,2.0,1,0,0.0,0.0,1,3,1
5546,1,1,0,15.0,0,0,0.0,0.0,0,3,1
5547,0,0,0,36.0,1,0,0.0,6.0,1,5,0
5548,1,0,0,32.0,1,0,0.0,0.0,1,4,1
5549,1,0,0,19.0,0,0,2.0,3.0,1,4,1
5550,0,0,2,26.0,1,0,0.0,2427.0,0,2,0
5551,1,0,0,33.0,0,0,48.0,94.0,1,1,0
5552,1,1,0,38.0,1,0,0.0,0.0,1,3,0
5553,1,0,0,22.0,0,0,0.0,0.0,0,1,0
5554,1,0,0,32.0,0,0,0.0,0.0,0,3,0
5555,2,1,2,30.0,0,0,0.0,0.0,1,1,1
5556,1,0,0,51.0,1,0,152.0,55.0,1,1,0
5557,0,0,0,29.0,0,0,0.0,1644.0,1,0,1
5558,0,0,0,16.0,0,0,0.0,2002.0,1,0,1
5559,0,0,0,32.0,0,0,0.0,0.0,1,0,1
5560,0,0,2,24.0,1,0,0.0,2421.0,1,0,0
5561,0,0,0,23.0,0,0,0.0,109.0,1,0,0
5562,0,1,2,46.0,0,0,0.0,0.0,1,0,0
5563,0,0,2,49.0,1,0,0.0,1264.0,1,0,0
5564,0,1,0,17.0,1,0,0.0,0.0,1,0,0
5565,0,0,2,35.0,0,0,4.0,3857.0,1,0,0
5566,0,0,2,43.0,1,0,0.0,1706.0,1,0,0
5567,1,0,0,20.0,1,0,149.0,25.0,0,4,0
5568,0,1,2,24.0,1,0,0.0,0.0,1,0,1
5569,0,0,0,28.0,1,0,0.0,1014.0,0,0,1
5570,0,1,2,19.0,1,0,0.0,0.0,0,0,1
5571,0,0,2,39.0,0,0,0.0,0.0,1,2,0
5572,2,0,0,34.0,0,0,1547.0,485.0,1,1,1
5573,1,0,0,29.0,1,0,89.0,1725.0,1,3,0
5574,1,0,2,14.0,0,0,0.0,0.0,1,4,1
5575,1,1,0,28.82793046746535,0,0,0.0,0.0,1,3,1
5576,1,0,0,30.0,1,0,628.0,0.0,1,4,1
5577,1,0,0,28.82793046746535,1,0,72.0,914.0,0,4,1
5578,1,1,1,32.0,0,0,0.0,0.0,0,3,1
5579,1,1,0,7.0,1,0,0.0,0.0,0,3,1
5580,1,1,2,34.0,0,0,0.0,0.0,1,3,1
5581,1,0,1,47.0,0,0,163.0,2.0,1,3,1
5582,2,0,0,19.0,1,0,300.0,5.0,1,4,1
5583,0,1,0,52.0,0,0,0.0,0.0,0,4,1
5584,2,0,0,19.0,1,0,758.0,425.0,1,5,1
5585,2,1,0,18.0,0,0,0.0,0.0,1,1,1
5586,1,0,0,32.0,0,0,224.687617481203,5.0,1,4,0
5587,1,0,2,21.0,0,0,423.0,0.0,1,1,1
5588,2,0,2,22.0,0,0,0.0,0.0,1,1,1
5589,2,0,0,13.0,1,0,157.0,0.0,0,4,1
5590,2,0,0,25.0,1,0,2093.0,0.0,1,4,1
5591,2,0,0,33.0,0,0,836.0,0.0,0,4,1
5592,2,0,0,27.0,1,0,1379.0,0.0,1,1,1
5593,1,0,0,21.0,0,0,12.0,0.0,0,4,0
5594,0,1,2,17.0,0,0,0.0,0.0,1,0,0
5595,0,1,2,15.0,0,0,0.0,0.0,0,0,0
5596,0,0,2,58.0,0,1,2.0,3862.0,1,0,0
5597,0,0,0,29.0,0,0,1.0,2809.0,1,5,1
5598,0,1,0,34.0,1,0,0.0,0.0,0,5,1
5599,0,0,0,28.0,1,0,0.0,4780.0,0,6,1
5600,0,0,0,29.0,0,0,3215.0,1211.0,0,6,1
5601,0,1,2,25.0,0,0,0.0,0.0,1,6,1
5602,2,0,2,23.0,1,0,112.0,1184.0,1,1,0
5603,1,0,0,22.0,1,0,0.0,40.0,0,3,0
5604,1,1,2,38.0,0,0,224.687617481203,0.0,1,3,0
5605,1,0,0,38.0,1,0,0.0,784.0,1,3,0
5606,1,0,0,0.0,1,0,0.0,0.0,0,3,0
5607,1,0,0,28.82793046746535,0,0,17.0,0.0,1,1,0
5608,1,1,0,0.0,0,0,0.0,0.0,1,3,1
5609,1,0,2,37.0,1,0,0.0,698.0,1,1,1
5610,1,0,0,2.0,0,0,0.0,0.0,0,3,1
5611,0,1,2,40.0,1,0,0.0,0.0,0,0,1
5612,2,0,0,47.0,1,0,448.0,0.0,0,1,0
5613,1,0,0,34.0,1,0,0.0,11.0,1,1,1
5614,2,0,0,43.0,0,0,1086.0,4.0,1,1,1
5615,2,1,2,21.0,0,0,0.0,0.0,1,5,0
5616,0,1,2,43.0,1,0,0.0,0.0,1,4,0
5617,2,0,0,33.0,0,0,3090.0,0.0,1,5,1
5618,0,0,0,28.0,1,0,0.0,0.0,1,0,1
5619,0,0,2,57.0,1,0,200.0,9.0,1,0,1
5620,0,0,0,28.82793046746535,1,0,0.0,0.0,0,0,1
5621,0,0,0,46.0,0,0,0.0,3259.0,1,0,1
5622,0,0,2,19.0,1,0,0.0,458.07720329024676,1,6,1
5623,2,0,0,27.0,1,0,441.0,0.0,0,1,1
5624,1,0,0,2.0,0,0,0.0,0.0,1,1,1
5625,2,0,0,0.0,1,0,0.0,0.0,1,1,1
5626,2,0,0,25.0,1,1,1442.0,0.0,1,1,0
5627,2,1,0,47.0,1,0,0.0,0.0,1,1,0
5628,2,0,1,38.0,0,0,1208.0,0.0,1,5,0
5629,2,0,0,24.0,0,0,555.0,0.0,1,4,0
5630,1,0,0,24.0,0,0,276.0,0.0,1,1,0
5631,0,0,0,25.0,0,0,0.0,0.0,1,5,0
5632,1,0,0,29.0,0,0,0.0,5.0,1,3,1
5633,2,0,2,44.0,1,0,2956.0,0.0,0,1,0
5634,1,0,0,20.0,0,0,0.0,0.0,0,1,1
5635,1,1,0,23.0,0,0,0.0,0.0,1,3,1
5636,0,0,2,26.0,1,0,0.0,9641.0,1,6,1
5637,1,1,1,20.0,0,0,0.0,0.0,0,3,1
5638,2,1,0,27.0,0,0,0.0,0.0,1,4,1
5639,1,0,2,23.0,1,0,94.0,132.0,1,1,0
5640,1,1,1,33.0,1,0,0.0,0.0,1,3,0
5641,1,0,0,30.0,0,0,477.0,0.0,1,3,1
5642,1,0,0,32.0,0,0,0.0,104.0,1,3,0
5643,2,0,0,19.0,1,0,781.0,0.0,1,1,1
5644,2,0,0,41.0,1,0,1.0,0.0,1,5,0
5645,1,1,0,50.0,1,0,0.0,0.0,0,3,0
5646,1,0,0,36.0,0,0,9.0,247.0,1,3,0
5647,2,1,0,21.0,1,0,0.0,0.0,1,1,1
5648,0,0,2,45.0,1,1,1017.0,3863.0,0,5,0
5649,0,1,2,26.0,0,0,0.0,0.0,1,5,0
5650,1,1,0,44.0,0,0,0.0,0.0,0,3,0
5651,1,0,1,24.0,1,0,0.0,73.0,1,1,0
5652,1,1,2,15.0,0,0,0.0,0.0,1,3,1
5653,1,0,0,58.0,0,0,0.0,0.0,0,1,0
5654,1,0,0,13.0,0,0,28.0,396.0,1,4,1
5655,0,1,0,19.0,1,0,0.0,0.0,0,0,1
5656,0,0,2,25.0,0,0,140.0,4451.0,1,0,1
5657,1,0,0,24.0,1,0,718.0,0.0,0,4,0
5658,1,0,0,20.0,0,0,3.0,0.0,1,3,0
5659,2,1,0,34.0,0,0,0.0,0.0,0,1,1
5660,2,1,0,13.0,1,0,0.0,0.0,0,1,1
5661,1,0,0,28.82793046746535,1,0,0.0,839.0,1,1,1
5662,1,1,2,39.0,1,0,0.0,0.0,1,3,0
5663,1,1,0,0.0,1,0,0.0,0.0,1,3,0
5664,1,0,0,10.0,1,0,0.0,0.0,0,3,0
5665,1,1,0,9.0,0,0,0.0,0.0,1,3,0
5666,1,0,2,34.0,0,0,0.0,968.0,1,1,0
5667,1,0,0,11.0,1,0,0.0,0.0,1,3,0
5668,1,1,0,0.0,0,0,0.0,0.0,0,3,0
5669,1,0,0,24.0,1,0,0.0,0.0,1,1,0
5670,1,1,1,16.0,0,0,0.0,458.07720329024676,1,3,0
5671,1,0,0,42.0,1,0,0.0,420.0,1,1,0
5672,2,0,0,41.0,1,0,982.0,64.0,0,1,0
5673,0,0,0,36.0,1,0,0.0,1828.0,1,0,1
5674,0,0,2,27.0,0,0,0.0,1801.0,1,2,0
5675,0,0,0,32.0,0,1,0.0,792.0,1,2,0
5676,0,0,2,11.0,0,0,0.0,0.0,1,2,0
5677,0,0,0,26.0,0,1,0.0,3638.0,0,1,1
5678,0,0,0,28.0,1,0,0.0,6921.0,0,2,0
5679,1,0,0,25.0,0,0,0.0,30.0,1,4,1
5680,1,0,0,5.0,1,0,0.0,0.0,1,3,1
5681,1,1,0,28.82793046746535,1,0,0.0,0.0,0,3,1
5682,1,0,0,13.0,1,0,852.0,147.0,1,3,1
5683,1,0,0,30.0,1,0,0.0,0.0,1,3,1
5684,1,1,0,15.0,1,0,0.0,0.0,0,3,1
5685,1,1,0,0.0,1,0,0.0,0.0,1,3,1
5686,1,0,0,49.0,0,0,0.0,458.07720329024676,1,3,1
5687,1,0,0,52.0,0,0,0.0,645.0,0,1,1
5688,1,1,0,15.0,1,0,0.0,0.0,1,3,1
5689,1,0,0,40.0,0,0,521.0,4.0,1,4,1
5690,1,1,2,0.0,1,0,0.0,0.0,1,3,1
5691,2,0,0,32.0,1,0,158.0,0.0,0,4,0
5692,2,1,2,15.0,0,0,0.0,0.0,1,1,0
5693,2,0,1,26.0,1,0,2042.0,0.0,0,4,0
5694,2,1,1,31.0,1,0,0.0,0.0,1,4,0
5695,2,0,0,8.0,0,0,0.0,0.0,1,4,0
5696,1,0,0,18.0,1,0,0.0,0.0,1,4,0
5697,1,0,0,3.0,0,0,0.0,0.0,1,3,0
5698,0,0,0,44.0,1,0,0.0,1289.0,1,6,1
5699,1,0,0,15.0,1,0,0.0,677.0,0,6,1
5700,0,0,0,27.0,0,0,0.0,1857.0,0,6,1
5701,2,0,0,22.0,1,0,2413.0,0.0,1,1,1
5702,1,0,0,2.0,1,0,0.0,0.0,1,3,1
5703,1,0,0,32.0,0,0,3.0,0.0,1,1,1
5704,1,0,0,16.0,0,0,805.0,4.0,0,3,1
5705,2,0,0,34.0,1,0,419.0,0.0,1,1,0
5706,2,0,0,32.0,1,0,1946.0,0.0,0,1,0
5707,1,0,0,28.0,0,0,0.0,292.0,0,3,0
5708,0,0,0,27.0,0,0,0.0,21.0,1,0,1
5709,1,0,1,35.0,0,0,508.0,0.0,1,3,1
5710,2,1,0,25.0,0,0,0.0,0.0,0,1,1
5711,1,0,0,24.0,1,0,178.0,0.0,1,3,1
5712,1,1,0,61.0,1,0,0.0,0.0,1,3,0
5713,2,1,0,28.0,1,0,0.0,0.0,1,1,1
5714,0,0,1,29.0,0,1,3.0,1849.0,1,6,0
5715,0,1,0,41.0,1,0,0.0,0.0,0,6,0
5716,0,0,0,20.0,1,0,1883.0,0.0,1,6,0
5717,2,0,2,18.0,1,0,2904.0,5.0,1,1,0
5718,1,0,0,28.0,1,0,8.0,0.0,1,3,0
5719,1,0,0,18.0,0,0,33.0,0.0,1,1,1
5720,2,0,0,33.0,1,0,301.0,0.0,1,1,0
5721,2,0,0,35.0,1,0,0.0,0.0,1,4,0
5722,0,0,2,68.0,1,0,125.0,13437.0,1,6,0
5723,1,0,0,19.0,1,0,3.0,785.0,1,4,1
5724,0,0,0,33.0,1,0,0.0,357.0,1,6,1
5725,0,0,2,55.0,1,0,8142.0,8.0,0,6,1
5726,0,0,0,15.0,1,0,0.0,0.0,1,6,1
5727,1,0,0,23.0,1,0,0.0,0.0,0,3,0
5728,1,0,0,23.0,1,0,0.0,723.0,1,1,1
5729,2,0,2,15.0,0,0,3811.0,0.0,1,5,1
5730,2,0,0,49.0,0,0,2209.0,42.0,1,5,1
5731,1,0,0,33.0,1,0,41.0,417.0,1,3,1
5732,2,1,2,26.0,0,0,0.0,0.0,0,1,1
5733,0,1,0,26.0,1,0,0.0,0.0,1,0,0
5734,1,0,0,18.0,0,0,14.0,2.0,1,3,1
5735,1,1,0,17.0,0,0,0.0,458.07720329024676,1,3,0
5736,1,0,0,39.0,0,0,657.0,225.0,0,3,1
5737,1,0,0,8.0,0,0,0.0,0.0,1,3,0
5738,1,0,0,46.0,1,0,0.0,0.0,1,1,0
5739,0,0,2,32.0,0,0,0.0,4176.0,1,2,1
5740,1,0,0,19.0,0,0,605.0,0.0,0,1,1
5741,2,1,0,36.0,0,0,0.0,0.0,1,1,0
5742,1,1,0,28.0,1,0,0.0,0.0,1,3,0
5743,1,0,0,39.0,0,0,0.0,29.0,1,1,0
5744,1,0,0,16.0,0,0,0.0,0.0,0,1,1
5745,1,1,1,7.0,1,0,0.0,0.0,1,3,1
5746,1,0,0,1.0,1,0,0.0,0.0,0,3,1
5747,0,1,2,30.0,1,0,0.0,0.0,0,6,1
5748,0,1,2,44.0,0,0,0.0,0.0,0,6,1
5749,0,1,2,28.0,1,0,0.0,0.0,1,6,1
5750,2,0,0,29.0,1,0,3564.0,0.0,0,5,0
5751,2,0,0,41.0,0,0,239.0,1.0,1,1,1
5752,2,0,0,13.0,1,0,1119.0,11.0,1,1,1
5753,2,0,0,18.0,1,0,4397.0,610.0,1,1,1
5754,1,0,2,27.0,0,0,0.0,0.0,0,1,1
5755,1,1,0,26.0,0,0,0.0,0.0,1,3,1
5756,1,0,2,24.0,0,0,13.0,0.0,0,1,0
5757,1,0,1,26.0,0,0,104.0,0.0,1,1,1
5758,1,1,1,27.0,1,0,0.0,0.0,0,3,0
5759,0,0,0,58.0,1,0,0.0,1012.0,0,4,1
5760,0,1,2,54.0,1,0,0.0,0.0,1,6,1
5761,1,0,2,18.0,1,0,0.0,0.0,1,1,0
5762,1,0,0,13.0,1,0,206.0,28.0,1,1,1
5763,0,0,0,13.0,1,0,0.0,9.0,0,6,0
5764,0,1,0,28.0,0,0,0.0,458.07720329024676,0,6,0
5765,1,0,2,57.0,1,0,0.0,0.0,1,4,0
5766,0,1,0,32.0,0,0,0.0,458.07720329024676,1,2,0
5767,0,0,0,32.0,1,0,0.0,0.0,1,2,0
5768,0,1,2,21.0,0,0,0.0,0.0,0,1,1
5769,0,1,2,34.0,1,0,0.0,0.0,0,2,0
5770,0,0,0,33.0,1,0,0.0,2110.0,1,2,0
5771,2,1,0,36.0,1,0,0.0,0.0,1,1,0
